#{"t_start": 1760363941.1958025, "env_id": "LunarLander-v3"}
r,l,t
316.102107,221,3401.94065
299.977361,243,3402.332808
271.566176,261,3402.751315
269.859461,257,3403.16974
129.805965,1000,3403.793733
326.055831,170,3403.879967
287.499409,261,3404.014206
281.871905,196,3404.106278
247.848605,235,3404.214648
253.823963,149,3404.454739
255.903913,202,3404.765218
311.200247,237,3405.160404
252.977427,252,3405.577602
298.48753,231,3405.939668
273.962391,258,3406.371116
257.552531,228,3406.739539
278.388817,208,3407.242419
294.397317,215,3407.722798
255.565122,314,3408.44335
301.244958,208,3408.933813
240.211853,205,3409.361191
286.76596,209,3409.70726
257.524222,218,3410.060936
278.531725,233,3410.44354
250.403748,235,3410.827245
293.0906,182,3411.126035
146.376649,1000,3412.80052
305.631457,282,3413.247316
259.231003,235,3413.644307
296.974948,261,3414.055813
301.834852,175,3414.334285
242.624786,335,3414.890525
263.127776,331,3415.425537
288.710512,226,3415.803315
236.878314,251,3416.196372
297.946089,165,3416.461329
246.28755,929,3417.988147
243.027685,356,3418.575027
272.215362,227,3418.956855
266.341517,306,3419.568892
237.506904,265,3420.184567
256.648686,180,3420.561459
275.406795,277,3421.244586
270.825154,261,3421.791993
284.50831,178,3422.138738
261.963855,220,3422.244568
272.237475,220,3422.348296
260.927703,219,3422.456351
273.226412,227,3422.566139
65.278652,137,3422.80452
293.998369,213,3423.170292
280.61993,155,3423.418318
272.523432,184,3423.70034
298.013206,263,3424.139607
249.375525,166,3424.408607
262.966475,165,3424.67479
268.089565,296,3425.15317
291.543737,205,3425.479178
258.457196,431,3426.182316
253.794833,186,3426.466568
274.773876,403,3427.103386
283.165755,374,3427.71625
257.915293,325,3428.236613
249.047311,188,3428.541281
249.951241,381,3429.175133
268.532784,222,3429.521065
275.342236,521,3430.349668
259.572426,218,3430.70911
249.646106,251,3431.102051
245.105498,252,3431.529686
245.42933,215,3432.006478
263.127356,254,3432.60135
289.404067,293,3433.253955
278.752037,195,3433.736288
257.437878,186,3434.162658
289.783535,231,3434.55294
309.464792,245,3434.95713
245.286057,229,3435.351238
301.508078,245,3435.838361
272.693196,205,3436.16982
250.467074,336,3436.710899
250.231277,188,3437.000649
303.788275,258,3437.417766
255.733948,177,3437.722977
263.994992,281,3438.173985
236.153321,227,3438.5382
274.08476,303,3439.029721
279.977764,279,3439.475714
262.817889,236,3439.780158
265.441074,167,3439.856745
305.414774,213,3439.956049
180.69793,1000,3440.442883
284.881324,220,3440.546535
242.33512,279,3441.011455
276.583745,250,3441.409598
265.651461,273,3441.849956
244.863919,306,3442.320054
277.505349,241,3442.708577
270.670883,256,3443.138592
244.861455,302,3443.620699
307.981487,225,3443.990403
290.470302,233,3444.501957
279.232186,205,3444.965545
302.680741,249,3445.505864
268.333314,186,3445.946694
276.447916,180,3446.383963
272.463676,261,3446.864145
305.326214,225,3447.235576
295.825926,177,3447.515324
285.637508,244,3447.899564
279.769644,212,3448.253701
260.917289,291,3448.714524
290.866991,250,3449.101784
280.732837,215,3449.443937
233.363954,263,3449.874925
251.347651,306,3450.37147
236.06756,226,3450.739239
293.157382,282,3451.192359
267.242185,259,3451.597951
311.039222,212,3451.93916
242.557145,198,3452.266054
258.574447,279,3452.712572
282.890693,266,3453.122123
298.909171,234,3453.510962
274.524683,281,3453.960844
278.875754,229,3454.339638
278.957935,258,3454.763883
280.407543,191,3455.069622
269.119181,249,3455.491671
308.298203,305,3455.974963
311.830422,201,3456.288592
278.486668,209,3456.67972
261.709344,218,3457.1824
271.25085,257,3457.760509
282.021696,261,3457.950691
284.552236,181,3458.059627
295.022904,286,3458.249964
292.78345,219,3458.399628
167.088352,1000,3459.121621
255.555845,266,3459.571416
289.008734,314,3460.078815
299.454341,248,3460.482599
277.192864,199,3460.811977
239.652485,214,3461.146266
252.290397,251,3461.536875
277.309785,177,3461.835622
261.123939,330,3462.372593
304.509775,196,3462.700123
280.168312,214,3463.037961
286.975612,249,3463.438236
273.568816,232,3463.831127
275.904249,173,3464.103348
57.692252,112,3464.279284
260.764106,222,3464.636716
282.370821,244,3465.047385
300.10119,226,3465.42533
272.997737,249,3465.857838
284.672358,269,3466.298477
301.87488,180,3466.596477
267.95925,306,3467.104054
273.443167,235,3467.474749
259.835368,221,3467.853613
257.303018,180,3468.155238
285.401446,257,3468.56802
256.086193,277,3469.052363
293.80182,240,3469.591501
293.705463,188,3469.99681
239.542957,228,3470.484404
284.598576,504,3471.677687
297.053667,305,3472.173159
278.296619,369,3472.774423
265.396864,245,3473.177808
284.113658,288,3473.670478
297.238325,334,3474.239971
303.933188,254,3474.66211
272.335878,193,3474.980221
269.276946,314,3475.504542
295.073664,238,3475.889101
266.825139,256,3476.410585
222.094226,396,3476.600721
253.693966,232,3476.712808
283.677058,256,3476.834549
237.278539,253,3476.952543
32.861059,116,3477.140184
245.891599,217,3477.502185
301.562762,161,3477.765288
272.191539,161,3478.022406
290.464566,225,3478.397487
254.859248,295,3478.869966
283.862653,219,3479.219067
264.062677,231,3479.607504
255.493483,258,3480.018661
300.922912,175,3480.299132
281.208872,207,3480.652305
254.333772,214,3480.989027
264.934274,204,3481.304209
234.380904,286,3481.893363
276.944981,355,3482.688607
255.534241,255,3483.262209
281.876923,289,3484.000981
266.300869,260,3484.42079
272.024384,276,3484.874116
272.480444,228,3485.235456
273.448334,215,3485.576438
279.778452,269,3486.008802
300.769832,185,3486.295051
294.094021,309,3486.808154
264.910795,181,3487.096064
310.121064,217,3487.444491
246.643383,262,3487.890359
269.809426,227,3488.26729
298.795183,204,3488.596395
233.926638,374,3489.227726
315.913661,238,3489.619869
263.698932,231,3490.001242
265.815182,208,3490.335021
252.278251,187,3490.636143
253.87883,240,3491.03621
250.918025,197,3491.354469
255.672526,210,3491.698003
276.585562,218,3492.052588
270.763569,225,3492.412796
288.061651,215,3492.757183
267.15179,292,3493.233281
246.391567,278,3493.67703
245.851949,233,3494.148534
269.038323,191,3494.272703
276.050886,262,3494.435772
251.8082,209,3494.562896
258.688327,248,3494.718474
258.470165,268,3495.322795
261.550871,187,3495.7581
275.057599,227,3496.323201
296.074486,258,3496.811442
265.21457,206,3497.138776
240.284189,174,3497.424821
303.996714,192,3497.735117
293.20212,280,3498.167519
302.236722,190,3498.48411
250.321419,250,3498.880953
269.275523,250,3499.276147
282.214216,294,3499.745855
259.321776,290,3500.213177
155.103597,1000,3501.853864
298.732806,249,3502.246728
260.577857,231,3502.639395
295.691007,216,3502.993047
280.913866,194,3503.307062
282.158609,761,3504.622718
250.978461,313,3505.12486
287.924599,598,3506.122545
274.066445,173,3506.398522
285.097698,226,3506.874767
248.429741,162,3507.232263
32.515804,138,3507.524066
298.111652,279,3508.143904
252.472862,220,3508.677302
245.260191,189,3509.115001
255.461363,187,3509.418204
281.199047,272,3509.863147
283.28071,272,3510.29262
248.578167,284,3510.758667
278.098266,187,3511.076988
270.571288,254,3511.490448
265.669903,228,3511.875545
286.959598,214,3512.20579
234.259445,224,3512.439849
276.494246,249,3512.553807
294.385593,318,3512.703901
255.299902,165,3512.779854
261.469986,168,3512.872819
246.683353,322,3513.397481
256.252724,247,3513.785644
299.251256,290,3514.261956
303.41304,225,3514.628841
301.258847,287,3515.103976
308.221444,255,3515.521772
299.946094,226,3515.888969
305.325827,272,3516.338631
285.789616,257,3516.752616
276.364727,364,3517.349795
297.997797,449,3518.096416
258.306493,213,3518.434566
247.976763,288,3518.902831
288.194803,193,3519.306512
319.449694,227,3519.799903
254.72293,273,3520.40425
280.135434,304,3521.101828
287.282726,219,3521.598045
266.908358,172,3521.871271
269.520107,333,3522.418031
259.071168,226,3522.775193
292.813513,323,3523.290766
160.423809,1000,3524.957046
287.66767,252,3525.349302
284.960353,212,3525.73158
252.679854,385,3526.351341
272.424479,239,3526.736478
283.415154,251,3527.121902
255.241556,257,3527.544363
291.59993,260,3527.970243
296.974787,213,3528.299384
251.95354,195,3528.613214
294.332319,238,3528.992734
275.989195,190,3529.303664
247.18869,235,3529.693676
251.119479,172,3529.94658
307.454344,205,3530.044902
281.079673,165,3530.121535
244.720592,201,3530.215748
276.918323,210,3530.31138
236.499361,304,3530.815715
274.766054,324,3531.334092
276.907343,306,3531.98712
239.289896,351,3532.763367
23.005983,112,3533.00935
261.086483,277,3533.658831
265.303092,365,3534.393898
295.746261,552,3535.337933
259.238651,248,3535.727345
301.323969,185,3536.043953
267.933919,231,3536.423465
287.139295,275,3536.842331
295.164698,308,3537.344162
249.796259,297,3537.813511
282.163404,469,3538.558149
260.036931,295,3539.038886
243.239703,181,3539.318748
294.496569,360,3539.893165
282.248108,339,3540.430646
277.222077,337,3540.966047
282.566095,186,3541.277064
293.34759,462,3542.002676
301.712727,232,3542.36563
268.327674,513,3543.168617
286.2312,209,3543.501637
269.361099,285,3543.935291
302.40928,479,3545.009221
244.531939,184,3545.42302
299.391575,217,3545.914635
265.82616,261,3546.539851
275.062486,241,3546.924297
255.177592,216,3547.260623
259.493116,265,3547.69701
227.086712,304,3548.052489
272.368891,272,3548.183814
276.027124,257,3548.304486
254.675511,189,3548.39265
273.155327,230,3548.512553
262.22735,294,3549.012823
295.399409,479,3549.796811
290.791248,214,3550.131293
273.539665,274,3550.554805
264.287027,301,3551.046946
266.891135,218,3551.394819
291.182244,231,3551.776515
283.635262,258,3552.182289
302.054833,225,3552.526965
252.226745,216,3552.873821
287.364929,233,3553.240594
281.849212,349,3553.805024
238.142097,460,3554.49504
289.042869,314,3555.018477
265.212635,276,3555.448783
261.076351,253,3555.874454
281.551513,375,3556.477483
292.33758,271,3557.097727
275.399127,351,3557.851234
296.140711,208,3558.350897
274.95117,288,3559.002326
293.337613,211,3559.346912
259.479012,236,3559.721202
273.222316,227,3560.069444
277.284748,261,3560.49174
286.22851,225,3560.858355
267.718799,386,3561.484407
278.627626,194,3561.78586
295.567104,229,3562.149552
30.588926,100,3562.319692
256.720062,203,3562.631037
272.616302,208,3562.954793
268.053411,250,3563.37706
276.624894,330,3563.904455
300.8941,320,3564.42587
294.315244,261,3564.838687
277.828316,222,3565.20402
292.604679,224,3565.40557
203.834912,527,3565.649107
231.356307,436,3565.845955
276.790452,200,3565.936371
247.794546,353,3566.093686
263.192089,221,3566.473664
248.852898,372,3567.055934
271.531224,323,3567.572855
220.710586,431,3568.268313
235.045341,322,3568.7985
274.221672,281,3569.376534
285.613611,264,3569.948447
281.751158,263,3570.494399
240.495175,391,3571.426736
283.435019,362,3572.005186
274.716609,217,3572.349433
277.689713,274,3572.808307
248.187722,455,3573.528799
293.236414,253,3573.949303
260.054093,607,3574.925747
285.149136,265,3575.365838
300.877238,257,3575.780466
286.541806,161,3576.042527
280.421675,329,3576.578689
209.558503,383,3577.200485
277.453418,320,3577.704358
318.790504,218,3578.042852
128.158601,1000,3579.661203
234.660002,323,3580.176265
299.151835,280,3580.629616
255.294894,223,3580.997456
229.936041,412,3581.75785
250.442067,295,3582.409429
259.668216,265,3582.989149
268.490306,337,3583.800287
274.136513,314,3583.979947
290.285287,272,3584.104909
297.398305,234,3584.225401
238.416237,247,3584.341378
269.658482,234,3584.714094
259.149132,214,3585.056249
274.620935,336,3585.622478
268.880274,287,3586.098577
232.433349,372,3586.714392
268.783605,281,3587.170796
302.077744,187,3587.490793
235.530192,674,3588.586796
290.818866,355,3589.148555
282.443507,323,3589.693363
261.432321,229,3590.052735
271.284173,234,3590.457286
256.336801,214,3590.800638
-5.588826,124,3590.997461
246.669087,198,3591.325574
282.497036,243,3591.745053
247.008652,230,3592.103956
262.320042,280,3592.573681
268.188354,248,3592.973032
281.951961,272,3593.406345
268.159873,222,3593.787331
290.873061,266,3594.355945
314.722239,226,3594.877075
256.708573,217,3595.347692
257.489177,243,3595.955873
235.633159,389,3596.713603
277.76879,471,3597.485981
257.800122,885,3598.931699
306.552837,191,3599.239172
265.737632,212,3599.585421
280.128256,274,3600.026865
247.534651,326,3600.539342
86.139802,125,3600.738149
241.561031,329,3601.266393
288.584396,269,3601.537532
274.202313,263,3601.663477
241.102113,405,3601.854645
238.061386,270,3601.991151
224.030585,395,3602.172335
280.321214,192,3602.481834
276.06883,158,3602.733733
278.792089,198,3603.071038
251.315021,237,3603.44575
251.315505,283,3603.889666
288.978099,221,3604.264339
276.725704,205,3604.593227
276.126709,309,3605.086728
287.645699,268,3605.513355
234.961945,325,3606.031142
254.211879,252,3606.467216
254.379018,401,3607.372874
287.502791,173,3607.749336
248.525097,268,3608.366829
273.179,292,3608.991586
254.502737,200,3609.320017
294.202475,219,3609.669278
284.287701,202,3609.98294
267.901091,200,3610.298679
224.723317,446,3611.000983
283.424593,207,3611.315234
268.697636,216,3611.67618
266.29023,220,3612.024359
244.195623,283,3612.466311
244.238327,481,3613.235065
307.161406,317,3613.764393
259.628732,340,3614.281207
276.955413,303,3614.764507
272.438047,200,3615.075702
263.625607,272,3615.500636
268.613748,192,3615.823177
264.45002,220,3616.209947
230.68428,237,3616.605582
297.822107,198,3616.910294
295.874062,184,3617.208497
286.873388,232,3617.579391
11.991576,100,3617.746688
267.973757,288,3618.194776
38.501355,118,3618.381308
306.926653,248,3618.787491
285.907017,241,3619.138471
254.771896,217,3619.275444
254.830102,668,3619.742129
254.6967,208,3619.875328
265.121939,321,3620.06637
256.908272,220,3620.538757
249.882664,217,3621.060648
301.818905,334,3621.667247
270.664538,386,3622.289807
228.496889,227,3622.6447
243.263741,244,3623.039523
281.71646,188,3623.338174
23.319101,110,3623.51576
259.550476,200,3623.836414
264.350299,430,3624.513513
245.727046,298,3625.001972
260.545491,417,3625.651345
275.219249,369,3626.235488
278.063278,351,3626.794429
233.596477,573,3627.705629
299.751364,372,3628.290265
250.749335,255,3628.701771
258.77526,183,3628.996833
262.375279,255,3629.409375
265.71471,295,3629.890824
304.470974,224,3630.269768
243.760632,275,3630.697815
272.162879,200,3631.008975
273.709003,173,3631.291755
288.205696,252,3631.858276
273.894069,312,3632.549967
274.950974,210,3633.031632
292.356194,285,3633.742569
247.588515,253,3634.155997
257.072709,200,3634.493482
294.691141,341,3635.044389
248.572993,255,3635.447692
160.831363,1000,3637.103181
164.074419,671,3637.579523
221.480919,311,3637.730947
265.426445,247,3637.845358
198.886611,472,3638.058498
11.846426,1000,3638.514323
257.369239,259,3638.945921
262.47433,325,3639.453691
291.648447,249,3639.85675
253.046587,248,3640.244197
201.906597,475,3641.011276
267.400481,315,3641.506666
271.412839,240,3641.900632
272.526226,407,3642.545647
227.107578,343,3643.11623
304.676989,181,3643.40184
294.433352,243,3643.81785
253.222132,302,3644.489267
266.846365,299,3645.148994
256.393973,256,3645.749872
268.771187,310,3646.433375
279.559907,481,3647.239685
283.642165,320,3647.738597
306.994029,211,3648.072392
287.103162,393,3648.703731
246.257415,746,3649.918128
278.858021,265,3650.348333
272.34684,180,3650.633296
274.441875,238,3651.019185
265.27523,249,3651.431151
275.575896,351,3651.987344
290.229545,420,3652.68312
253.03534,267,3653.106933
265.703623,222,3653.474049
279.570788,730,3654.673682
275.746931,155,3654.92275
245.818405,221,3655.280242
159.579573,1000,3655.929931
272.047644,290,3656.067562
294.92004,295,3656.205583
146.883154,1000,3656.925622
269.95744,231,3657.065459
266.697702,235,3657.604055
241.567863,394,3658.498176
257.422866,203,3658.934327
249.951416,202,3659.26424
257.276172,266,3659.707711
253.545491,177,3659.993897
267.965826,270,3660.420495
279.21998,392,3661.065788
299.358815,351,3661.62005
297.146135,213,3661.984151
256.604254,257,3662.387577
242.324954,259,3662.82544
276.97009,239,3663.21541
287.370053,258,3663.629559
260.774833,210,3663.977389
265.676134,488,3664.738227
284.645965,186,3712.860138
267.128433,184,3712.948922
276.057895,261,3713.077677
284.506759,220,3713.188723
274.956422,216,3713.28568
292.236607,205,3713.37804
175.012325,1000,3713.973729
277.916959,215,3714.072989
264.501223,256,3714.211372
295.504744,195,3714.305664
